capture_time,OBJECTID,street,level,speedKMH,delay,length,uuid,updateDate,pubMillis,country,city,turnType,type,endNode,speed,roadType,SHAPE_Length
2026-05-11 21:01:22,18682,ישראל גורי,5,0,-1,31,700589574,1778543586536,1778526165412,IL,תל אביב - יפו,NONE,,דרך קיבוץ גלויות,0,1,31.03757696062492
2026-05-11 21:01:22,18683,אלנבי,5,0,-1,63,700589572,1778543586544,1778526165401,IL,תל אביב - יפו,NONE,,מונטיפיורי,0,2,63.19181117896047
2026-05-11 21:01:22,18684,ההגנה,5,0,-1,77,700589576,1778543586548,1778526165417,IL,תל אביב - יפו,NONE,,"אצ""ל",0,2,76.60620583349689
2026-05-11 21:01:22,18685,בן יהודה,5,0,-1,98,700589582,1778543586552,1778526165960,IL,תל אביב - יפו,NONE,,ישורון,0,2,98.09995542557346
2026-05-11 21:01:22,18686,המכבים,4,3.94,150,199,700723210,1778543586557,1778532344149,IL,בני ברק,NONE,,הרב ברוט,1.0944443941116333,2,199.26724418626364
2026-05-11 21:01:22,18687,הירקון,3,4.89,97,182,700744724,1778543586562,1778532710034,IL,תל אביב - יפו,NONE,,,1.3583333492279053,2,182.19492486767223
2026-05-11 21:01:22,18688,4870,5,0,-1,200,643684750,1778543586567,1777192633352,IL,תל אביב - יפו,NONE,,4869,0,1,200.28417935535367
2026-05-11 21:01:22,18689,עליית הנוער,5,0,-1,81,700589590,1778543586570,1778526166350,IL,גבעתיים,NONE,,בורוכוב,0,2,80.9977411818854
2026-05-11 21:01:22,18690,בן יהודה,5,0,-1,206,700589588,1778543586575,1778526166334,IL,תל אביב - יפו,NONE,,ארלוזורוב,0,2,206.41031511576742
2026-05-11 21:01:22,18691,אלנבי,5,0,-1,70,643686278,1778543586580,1777192635677,IL,תל אביב - יפו,NONE,,יהודה הלוי,0,2,69.74132562540778
2026-05-11 21:01:22,18692,פייבל,5,0,-1,194,700375134,1778543586586,1778518596583,IL,תל אביב - יפו,NONE,,ליסין,0,1,194.3238580600486
2026-05-11 21:01:22,18693,בן יהודה,5,0,-1,80,700589602,1778543586591,1778526166739,IL,תל אביב - יפו,NONE,,,0,2,79.83857964638165
2026-05-11 21:01:22,18694,הירקון,3,8.94,79,307,700723746,1778543586596,1778532416883,IL,תל אביב - יפו,NONE,,עזרא הסופר,2.4833333492279053,2,306.7159760819013
2026-05-11 21:01:22,18695,ההגנה,5,0,-1,118,700589614,1778543586601,1778526166796,IL,תל אביב - יפו,NONE,,,0,2,117.84768237303902
2026-05-11 21:01:22,18696,אלנבי,5,0,-1,109,700589626,1778543586606,1778526167831,IL,תל אביב - יפו,NONE,,,0,2,108.64038153491292
2026-05-11 21:01:22,18697,אלנבי,5,0,-1,95,700589628,1778543586611,1778526167841,IL,תל אביב - יפו,NONE,,פינסקר,0,2,95.24242765792431
2026-05-11 22:18:43,19611,שריד,5,0,-1,33,696368000,1778548386249,1778461170362,IL,תל אביב - יפו,NONE,,החיטה,0,1,32.99566116509199
2026-05-11 22:18:43,19612,שביל המפעל,5,0,-1,87,666105790,1778548386267,1777794428827,IL,תל אביב - יפו,NONE,,,0,1,86.93544559014383
2026-05-11 22:18:43,19613,אלנבי,5,0,-1,133,643684936,1778548386274,1777192634708,IL,תל אביב - יפו,NONE,,מונטיפיורי,0,2,132.87960753972357
2026-05-11 22:18:43,19614,מנהרת הסיטי,5,0,-1,24,696368028,1778548386281,1778461170785,IL,גבעתיים,NONE,,אריאל שרון,0,1,23.823608255326832
2026-05-11 22:18:43,19615,ל-רח` לה גוורדייה,4,5.19,224,456,700960216,1778548386289,1778537116398,IL,תל אביב - יפו,NONE,,תל אביב - יפו,1.4416667222976685,4,455.74581747038604
2026-05-11 22:18:43,19616,,5,0,-1,13,646139560,1778548386299,1777255364403,IL,תל אביב - יפו,NONE,,שטרית,0,1,12.750098038838031
2026-05-11 22:18:43,19617,ליסין,5,0,-1,125,700385166,1778548386306,1778518937094,IL,תל אביב - יפו,NONE,,קליי,0,1,124.58063026131157
2026-05-11 22:18:43,19618,שריד,5,0,-1,23,696366000,1778548386313,1778461170491,IL,תל אביב - יפו,NONE,,נבטים,0,1,22.849299770669653
2026-05-11 22:18:43,19619,אלנבי,5,0,-1,20,643684458,1778548386321,1777192633106,IL,תל אביב - יפו,NONE,,רוטשילד,0,2,20.130002484754744
2026-05-11 22:18:43,19620,,5,0,-1,331,643685988,1778548386327,1777192633912,IL,בני ברק,NONE,,רח’ 600,0,2,330.78982632396867
2026-05-11 22:18:43,19621,שריד,5,0,-1,4,696366012,1778548386334,1778461170954,IL,תל אביב - יפו,NONE,,,0,1,4.320300916258285
2026-05-11 22:18:43,19622,לסקוב חיים,5,0,-1,94,643685916,1778548386341,1777192633778,IL,תל אביב - יפו,NONE,,יהודה הלוי,0,1,94.02979400842023
2026-05-11 22:18:43,19623,העליה,5,0,-1,91,643683860,1778548386349,1777192566644,IL,תל אביב - יפו,NONE,,י.ל. פרץ,0,2,90.56486289328049
2026-05-11 22:18:43,19624,אלנבי,5,0,-1,92,643684886,1778548386356,1777192634272,IL,תל אביב - יפו,NONE,,ביאליק,0,2,91.58055033669966
2026-05-11 22:18:43,19625,אלנבי,5,0,-1,62,694108946,1778548386362,1778404183263,IL,תל אביב - יפו,NONE,,בית השואבה,0,2,62.44255119618467
2026-05-11 22:18:43,19626,בן גוריון,5,0,-1,5,667340702,1778548386373,1777818046718,IL,תל אביב - יפו,NONE,,,0,2,4.845203813897245
2026-05-11 22:18:43,19627,אלנבי,5,0,-1,88,643687940,1778548386380,1777192634373,IL,תל אביב - יפו,NONE,,לילינבלום,0,2,88.41571183924933
2026-05-11 22:18:43,19628,קהילת ורשה,3,5.56,109,227,700953506,1778548386388,1778536907636,IL,תל אביב - יפו,NONE,,,1.5444444417953491,1,226.82049339913328
2026-05-11 22:18:43,19629,העליה,5,0,-1,55,643683894,1778548386401,1777192563188,IL,תל אביב - יפו,NONE,,הקונגרס,0,2,55.311120944846344
2026-05-11 22:18:43,19630,רציף הרברט סמואל,2,5.65,93,243,700945842,1778548386408,1778536768770,IL,תל אביב - יפו,NONE,,טרומפלדור,1.5694444179534912,1,243.33970050041677
2026-05-11 22:18:43,19631,מנהרת הסיטי,5,0,-1,31,643687978,1778548386418,1777192634722,IL,גבעתיים,NONE,,,0,1,30.458033988906507
2026-05-11 22:18:43,19632,ההגנה,5,0,-1,35,700583750,1778548386426,1778526166115,IL,תל אביב - יפו,NONE,,,0,2,35.195177226135385
2026-05-11 22:18:43,19633,אלנבי,5,0,-1,16,647725086,1778548386433,1777285228326,IL,תל אביב - יפו,NONE,,טשרניחובסקי,0,2,16.244694518255102
2026-05-11 22:18:43,19634,אלנבי,5,0,-1,62,643688152,1778548386439,1777192635974,IL,תל אביב - יפו,NONE,,"מזא""ה",0,2,62.44255119618467
2026-05-11 22:18:43,19635,אלנבי,5,0,-1,28,696364808,1778548386446,1778461171037,IL,תל אביב - יפו,NONE,,,0,2,27.48281281017086
2026-05-11 22:18:43,19636,שריד,5,0,-1,4,643688148,1778548386453,1777192635936,IL,תל אביב - יפו,NONE,,בצרה,0,1,4.320300916258285
2026-05-11 22:18:43,19637,אלנבי,5,0,-1,133,643686096,1778548386460,1777192634348,IL,תל אביב - יפו,NONE,,אחד העם,0,2,132.87960753972357
2026-05-11 22:18:43,19638,"מזא""ה",5,0,-1,40,700589394,1778548386467,1778526088499,IL,תל אביב - יפו,NONE,,יבנה,0,1,40.14049576280971
2026-05-11 22:18:43,19639,העליה,5,0,-1,91,643685068,1778548386474,1777192637223,IL,תל אביב - יפו,NONE,,מטלון,0,2,90.67176903576583
2026-05-11 22:18:43,19640,אלנבי,5,0,-1,63,700583766,1778548386481,1778526167062,IL,תל אביב - יפו,NONE,,בית השואבה,0,2,63.19181117896047
2026-05-11 22:18:43,19641,ראול ולנברג,5,0,-1,175,700583764,1778548386488,1778526166627,IL,תל אביב - יפו,NONE,,,0,2,174.82211743290785
2026-05-11 22:18:43,19642,אלנבי,5,0,-1,20,666114338,1778548386497,1777794504687,IL,תל אביב - יפו,NONE,,רוטשילד,0,2,20.130002484754744
2026-05-11 22:18:43,19643,צ`לנוב,5,0,-1,71,700938576,1778548386504,1778536213201,IL,תל אביב - יפו,NONE,,הגדוד העברי,0,1,71.28323786177697
2026-05-11 22:18:43,19644,אלנבי,5,0,-1,88,643810556,1778548386511,1777197440346,IL,תל אביב - יפו,NONE,,רוטשילד,0,2,88.41571183924933
2026-05-11 22:18:43,19645,בן יהודה,5,0,-1,145,700583782,1778548386518,1778526167322,IL,תל אביב - יפו,NONE,,טרומפלדור,0,2,144.7149995160284
2026-05-11 22:18:43,19646,אלנבי,5,0,-1,88,643688184,1778548386526,1777192636421,IL,תל אביב - יפו,NONE,,לבונטין,0,2,87.8740661487836
2026-05-11 22:18:43,19647,קליי,5,0,-1,187,700388632,1778548386533,1778518935172,IL,תל אביב - יפו,NONE,,זלוציסטי,0,1,187.0722774714636
2026-05-11 22:18:43,19648,ארלוזורוב,5,0,-1,245,700583788,1778548386545,1778526167984,IL,תל אביב - יפו,NONE,,בן סרוק,0,2,244.74108325414932
2026-05-11 22:18:43,19649,יוסף הגלילי,3,4.9,149,263,700957050,1778548386554,1778537116238,IL,רמת גן,NONE,,קריניצי,1.3611111640930176,1,262.8175682099798
2026-05-11 22:18:43,19650,אלנבי,5,0,-1,116,666113906,1778548386564,1777794429605,IL,תל אביב - יפו,NONE,,ביאליק,0,2,116.13027119669941
2026-05-11 22:18:43,19651,זבולון,3,3.2,173,199,700961024,1778548386572,1778537393342,IL,תל אביב - יפו,NONE,,מטלון,0.8888888955116272,1,199.43579054371466
2026-05-11 22:18:43,19652,אלנבי,5,0,-1,116,643685014,1778548386588,1777192635055,IL,תל אביב - יפו,NONE,,המלך ג`ורג`,0,2,116.13027119669941
2026-05-11 22:18:43,19653,אלנבי,5,0,-1,78,643688076,1778548386596,1777192635019,IL,תל אביב - יפו,NONE,,אחד העם,0,2,77.62666165676383
2026-05-11 22:18:43,19654,קרליבך,5,0,-1,74,700900112,1778548386603,1778534812351,IL,תל אביב - יפו,NONE,,יצחק (זיקו) גרציאני,0,2,74.06459843940485
2026-05-11 22:18:43,19655,אלנבי,5,0,-1,2,694110594,1778548386610,1778404182420,IL,תל אביב - יפו,NONE,,,0,2,1.5500322566098454
2026-05-11 22:18:43,19656,העליה,5,0,-1,146,643684480,1778548386617,1777192632610,IL,תל אביב - יפו,NONE,,מסילת העולים,0,2,145.98733977979603
2026-05-11 22:18:43,19657,שוקן,3,9.19,98,471,700964130,1778548386628,1778537120052,IL,תל אביב - יפו,NONE,,דרך שלמה,2.5527777671813965,2,471.04064612851306
2026-05-11 22:18:43,19658,ל-1 ירושלים,5,0,-1,137,700966688,1778548386640,1778537462700,IL,תל אביב - יפו,NONE,,תל אביב - יפו,0,4,136.9843761163563
2026-05-11 22:18:43,19659,שריד,5,0,-1,23,696363366,1778548386647,1778461170476,IL,תל אביב - יפו,NONE,,החיטה,0,1,22.849299770669653
2026-05-11 22:18:43,19660,לסקוב חיים,5,0,-1,94,694110648,1778548386653,1778404183647,IL,תל אביב - יפו,NONE,,איתמר בן אבי,0,1,94.02979400842021
2026-05-11 22:18:43,19661,רדינג,5,0,-1,191,700887854,1778548386661,1778534370532,IL,תל אביב - יפו,NONE,,פרץ אוניקובסקי,0,1,190.6119124075012
2026-05-11 22:18:43,19662,"מזא""ה",5,0,-1,12,643684532,1778548386671,1777192632675,IL,תל אביב - יפו,NONE,,,0,1,11.697200519718963
2026-05-11 22:18:43,19663,,5,0,-1,331,696922976,1778548386677,1778476496657,IL,בני ברק,NONE,,דרך אם המושבות,0,2,331.3275607310837
2026-05-11 22:18:43,19664,4870,5,0,-1,200,643686060,1778548386684,1777192634114,IL,תל אביב - יפו,NONE,,,0,1,200.28417935535367
2026-05-11 22:18:43,19665,גרוזנברג,5,0,-1,11,643688110,1778548386690,1777192637174,IL,תל אביב - יפו,NONE,,אלנבי,0,1,10.724942890451869
2026-05-11 22:18:43,19666,בן יהודה,5,0,-1,61,700583742,1778548386695,1778526166091,IL,תל אביב - יפו,NONE,,הלפרין,0,2,60.88022749621881
2026-05-11 22:18:43,19667,רדינג,5,0,-1,67,700884282,1778548386700,1778534370652,IL,תל אביב - יפו,NONE,,אשר ברש,0,1,67.40852340141744
2026-05-11 22:18:43,19668,שביל המפעל,5,0,-1,87,696359804,1778548386707,1778461170418,IL,תל אביב - יפו,NONE,,התנופה,0,1,86.93544559014383
2026-05-11 22:18:43,19669,ראול ולנברג,5,0,-1,31,700583740,1778548386712,1778526166075,IL,תל אביב - יפו,NONE,,,0,2,30.829597792492944
2026-05-11 22:18:43,19670,שריד,5,0,-1,28,696359806,1778548386718,1778461170595,IL,תל אביב - יפו,NONE,,בצרה,0,1,28.5139983165192
2026-05-11 22:18:43,19671,20 איילון דרום,4,4.2,646,790,700914374,1778548386724,1778535301640,IL,תל אביב - יפו,NONE,,תל אביב - יפו,1.1666666269302368,3,789.5283900208133
2026-05-11 22:18:43,19672,ל-20 איילון צפון,5,0,-1,84,700914372,1778548386734,1778535301633,IL,תל אביב - יפו,NONE,,תל אביב - יפו,0,4,83.76303727032735
2026-05-11 22:18:43,19673,ראול ולנברג,5,0,-1,36,700592326,1778548386742,1778526165511,IL,תל אביב - יפו,NONE,,,0,2,35.572804218137094
2026-05-11 22:18:43,19674,בן יהודה,5,0,-1,163,700590278,1778548386750,1778526166405,IL,תל אביב - יפו,NONE,,בוגרשוב,0,2,163.10644897606
2026-05-11 22:18:43,19675,בן יהודה,5,0,-1,115,700590276,1778548386759,1778526166224,IL,תל אביב - יפו,NONE,,,0,2,114.56870201591774
2026-05-11 22:18:43,19676,דרך אם המושבות,5,0,-1,219,665279648,1778548386766,1777785192315,IL,בני ברק,NONE,,,0,2,218.7117804328059
2026-05-11 22:18:43,19677,"מזא""ה",5,0,-1,40,700592330,1778548386774,1778526165939,IL,תל אביב - יפו,NONE,,,0,1,40.14049576280971
2026-05-11 22:18:43,19678,בן יהודה,5,0,-1,89,700592328,1778548386780,1778526165674,IL,תל אביב - יפו,NONE,,מאפו,0,2,89.21841034536403
2026-05-11 22:18:43,19679,ראול ולנברג,5,0,-1,69,700585678,1778548386787,1778526166302,IL,תל אביב - יפו,NONE,,,0,2,69.4866440404156
2026-05-11 22:18:43,19680,בן יהודה,5,0,-1,28,700585676,1778548386794,1778526166150,IL,תל אביב - יפו,NONE,,וילנא,0,2,28.330637126616125
2026-05-11 22:18:43,19681,בן יהודה,5,0,-1,127,700590290,1778548386799,1778526166549,IL,תל אביב - יפו,NONE,,בן גוריון,0,2,127.00032755719248
2026-05-11 22:18:43,19682,בן יהודה,5,0,-1,99,700585682,1778548386806,1778526166515,IL,תל אביב - יפו,NONE,,פרישמן,0,2,98.7589600997236
2026-05-11 22:18:43,19683,,5,0,-1,44,700592336,1778548386812,1778526166320,IL,תל אביב - יפו,NONE,,דרך קיבוץ גלויות,0,1,44.2298129766056
2026-05-11 22:18:43,19684,ראול ולנברג,5,0,-1,60,700590294,1778548386818,1778526166585,IL,תל אביב - יפו,NONE,,,0,2,59.75306853978341
2026-05-11 22:18:43,19685,ישראל גורי,5,0,-1,22,700592340,1778548386825,1778526166936,IL,תל אביב - יפו,NONE,,,0,1,22.08456927377326
2026-05-11 22:18:43,19686,בן יהודה,5,0,-1,65,700590292,1778548386831,1778526166572,IL,תל אביב - יפו,NONE,,,0,2,64.80680596893801
2026-05-11 22:18:43,19687,"מזא""ה",5,0,-1,31,700585684,1778548386837,1778526166526,IL,תל אביב - יפו,NONE,,,0,1,30.820488314976252
2026-05-11 22:18:43,19688,אלנבי,5,0,-1,61,700585690,1778548386845,1778526166906,IL,תל אביב - יפו,NONE,,הכובשים,0,2,60.88021024910895
2026-05-11 22:18:43,19689,בן יהודה,5,0,-1,182,700590296,1778548386852,1778526166589,IL,תל אביב - יפו,NONE,,מנדלי מוכר ספרים,0,2,181.47104602401043
2026-05-11 22:18:43,19690,ההגנה,5,0,-1,299,700590302,1778548386862,1778526167007,IL,תל אביב - יפו,NONE,,,0,2,299.00864922995567
2026-05-11 22:18:43,19691,זלוציסטי,5,0,-1,134,700386978,1778548386871,1778518936270,IL,תל אביב - יפו,NONE,,פייבל,0,1,134.2608896882126
2026-05-11 22:18:43,19692,ההגנה,5,0,-1,55,700585692,1778548386878,1778526166911,IL,תל אביב - יפו,NONE,,,0,2,54.641222321642175
2026-05-11 22:18:43,19693,ראול ולנברג,5,0,-1,33,700585698,1778548386885,1778526166916,IL,תל אביב - יפו,NONE,,,0,2,33.210314664038805
2026-05-11 22:18:43,19694,רוטשילד,5,0,-1,123,653744598,1778548386892,1777406634372,IL,תל אביב - יפו,NONE,,נחלת בנימין,0,2,122.6357477652558
2026-05-11 22:18:43,19695,ראול ולנברג,5,0,-1,147,700585700,1778548386899,1778526167039,IL,תל אביב - יפו,NONE,,,0,2,147.37915890702732
2026-05-11 22:18:43,19696,ארלוזורוב,5,0,-1,134,700590308,1778548386906,1778526167034,IL,תל אביב - יפו,NONE,,אבן גבירול,0,2,133.75183320074245
2026-05-11 22:18:43,19697,בן יהודה,5,0,-1,22,700592360,1778548386913,1778526167436,IL,תל אביב - יפו,NONE,,בן גוריון,0,2,21.90125110675583
2026-05-11 22:18:43,19698,ההגנה,5,0,-1,39,700590322,1778548386920,1778526167884,IL,תל אביב - יפו,NONE,,,0,2,39.2637771996595
2026-05-11 22:18:43,19699,הרכבת,4,7.76,155,420,700961012,1778548386927,1778537392826,IL,תל אביב - יפו,NONE,,החרש,2.155555486679077,2,419.72591017428624
2026-05-11 22:18:43,19700,העליה,5,0,-1,72,643684200,1778548386938,1777192569873,IL,תל אביב - יפו,NONE,,וולפסון,0,2,71.82588460828747
2026-05-11 22:18:43,19701,20 איילון דרום,2,36.53,88,1476,700968188,1778548386946,1778537531442,IL,תל אביב - יפו,NONE,,תל אביב - יפו,10.147222518920898,3,1475.6965971826028
2026-05-11 22:18:43,19702,ההשכלה,4,2.65,252,218,700963576,1778548386957,1778537531679,IL,תל אביב - יפו,NONE,,עמינדב,0.7361111044883728,1,217.7224113188733
2026-05-11 22:18:43,19703,יגאל אלון,4,4.67,107,232,700961016,1778548386965,1778537392894,IL,תל אביב - יפו,NONE,,,1.2972222566604614,2,231.69276678664835
2026-05-11 22:18:43,19704,שריד,5,0,-1,28,643686204,1778548386974,1777192635478,IL,תל אביב - יפו,NONE,,נבטים,0,1,28.5139983165192
2026-05-11 22:18:43,19705,"מזא""ה",5,0,-1,31,700585648,1778548386980,1778526165625,IL,תל אביב - יפו,NONE,,,0,1,30.820488314976252
2026-05-11 22:18:43,19706,עליית הנוער,5,0,-1,87,700585654,1778548386987,1778526165647,IL,גבעתיים,NONE,,,0,2,87.13667712390146
2026-05-11 22:18:43,19707,שריד,5,0,-1,33,643686184,1778548386994,1777192635284,IL,תל אביב - יפו,NONE,,הסנה,0,1,32.99566116509199
2026-05-11 22:18:43,19708,אלנבי,5,0,-1,94,700585658,1778548387002,1778526165846,IL,תל אביב - יפו,NONE,,ברנר,0,2,94.1387274169677
2026-05-11 22:18:43,19709,ישראל גורי,5,0,-1,10,700590268,1778548387008,1778526166211,IL,תל אביב - יפו,NONE,,,0,1,10.004249097078025
2026-05-11 22:18:43,19710,העליה,5,0,-1,48,666109130,1778548387015,1777794430203,IL,תל אביב - יפו,NONE,,דרך בגין,0,2,47.73548470415667
2026-05-11 22:18:43,19711,אלנבי,5,0,-1,28,647726866,1778548387023,1777285227388,IL,תל אביב - יפו,NONE,,ביאליק,0,2,27.48281281017086
2026-05-11 22:18:43,19712,אלנבי,5,0,-1,65,643815888,1778548387030,1777197440746,IL,תל אביב - יפו,NONE,,יהודה הלוי,0,2,64.7795531023734
2026-05-11 22:18:43,19713,ערבי נחל,5,0,-1,185,700587602,1778548387039,1778526166289,IL,גבעתיים,NONE,,,0,2,184.98693622404943
2026-05-11 22:18:43,19714,ישראל מסלנט,5,0,-1,178,679347182,1778548387048,1778006947934,IL,תל אביב - יפו,NONE,,,0,2,177.7923030150327
2026-05-11 22:18:43,19715,עליית הנוער,5,0,-1,101,700587600,1778548387057,1778526166268,IL,גבעתיים,NONE,,פטאי,0,2,100.95800935080298
2026-05-11 22:18:43,19716,ראול ולנברג,5,0,-1,33,700587606,1778548387065,1778526166297,IL,תל אביב - יפו,NONE,,,0,2,33.45569757252067
2026-05-11 22:18:43,19717,ישראל גורי,5,0,-1,34,700587604,1778548387076,1778526166297,IL,תל אביב - יפו,NONE,,די רוסי,0,1,34.147758718870435
2026-05-11 22:18:43,19718,רוטשילד,5,0,-1,82,653732716,1778548387085,1777406128249,IL,תל אביב - יפו,NONE,,אלנבי,0,2,82.46810777524219
2026-05-11 22:18:43,19719,דרך אם המושבות,5,0,-1,281,665265670,1778548387091,1777785107085,IL,בני ברק,NONE,,,0,2,281.5523542778019
2026-05-11 22:18:43,19720,אלנבי,5,0,-1,78,643687934,1778548387100,1777192634330,IL,תל אביב - יפו,NONE,,רוטשילד,0,2,77.62666165676383
2026-05-11 22:18:43,19721,ההגנה,5,0,-1,131,700587622,1778548387107,1778526167161,IL,תל אביב - יפו,NONE,,"ס""ה",0,1,130.4978237366443
2026-05-11 22:18:43,19722,העליה,5,0,-1,61,643687930,1778548387114,1777192634366,IL,תל אביב - יפו,NONE,,לוינסקי,0,2,61.0357174128435
2026-05-11 22:18:43,19723,בן יהודה,5,0,-1,91,700587630,1778548387121,1778526167381,IL,תל אביב - יפו,NONE,,י.ל. גורדון,0,2,90.93618971558625
2026-05-11 22:18:43,19724,בן יהודה,5,0,-1,161,700587634,1778548387127,1778526167393,IL,תל אביב - יפו,NONE,,ז`בוטינסקי,0,2,161.2937471647644
2026-05-11 22:18:43,19725,ההגנה,5,0,-1,96,700587638,1778548387134,1778526167656,IL,תל אביב - יפו,NONE,,,0,1,96.08330656236423
2026-05-11 22:18:43,19726,ההגנה,5,0,-1,97,700598272,1778548387141,1778526478637,IL,תל אביב - יפו,NONE,,עבאס,0,2,97.46407750532411
2026-05-11 22:18:43,19727,אלנבי,5,0,-1,70,643808668,1778548387148,1777197364084,IL,תל אביב - יפו,NONE,,לילינבלום,0,2,69.74132562540778
2026-05-11 22:18:43,19728,ישראל גורי,5,0,-1,31,700589574,1778548387155,1778526165412,IL,תל אביב - יפו,NONE,,דרך קיבוץ גלויות,0,1,31.03757696062492
2026-05-11 22:18:43,19729,אלנבי,5,0,-1,63,700589572,1778548387163,1778526165401,IL,תל אביב - יפו,NONE,,מונטיפיורי,0,2,63.19181117896047
2026-05-11 22:18:43,19730,ההגנה,5,0,-1,77,700589576,1778548387168,1778526165417,IL,תל אביב - יפו,NONE,,"אצ""ל",0,2,76.60620583349689
2026-05-11 22:18:43,19731,בן יהודה,5,0,-1,98,700589582,1778548387175,1778526165960,IL,תל אביב - יפו,NONE,,ישורון,0,2,98.09995542557346
2026-05-11 22:18:43,19732,4870,5,0,-1,200,643684750,1778548387181,1777192633352,IL,תל אביב - יפו,NONE,,4869,0,1,200.28417935535367
2026-05-11 22:18:43,19733,עליית הנוער,5,0,-1,81,700589590,1778548387186,1778526166350,IL,גבעתיים,NONE,,בורוכוב,0,2,80.9977411818854
2026-05-11 22:18:43,19734,בן יהודה,5,0,-1,206,700589588,1778548387193,1778526166334,IL,תל אביב - יפו,NONE,,ארלוזורוב,0,2,206.41031511576742
2026-05-11 22:18:43,19735,אלנבי,5,0,-1,70,643686278,1778548387199,1777192635677,IL,תל אביב - יפו,NONE,,יהודה הלוי,0,2,69.74132562540778
2026-05-11 22:18:43,19736,יונה הנביא,3,4.5,93,170,700967960,1778548387205,1778537462269,IL,תל אביב - יפו,NONE,,אלנבי,1.25,1,169.57757599938617
2026-05-11 22:18:43,19737,בן יהודה,5,0,-1,80,700589602,1778548387215,1778526166739,IL,תל אביב - יפו,NONE,,,0,2,79.83857964638165
2026-05-11 22:18:43,19738,פייבל,5,0,-1,194,700375134,1778548387222,1778518596583,IL,תל אביב - יפו,NONE,,ליסין,0,1,194.3238580600486
2026-05-11 22:18:43,19739,ההגנה,5,0,-1,118,700589614,1778548387229,1778526166796,IL,תל אביב - יפו,NONE,,,0,2,117.84768237303902
2026-05-11 22:18:43,19740,אלנבי,5,0,-1,109,700589626,1778548387237,1778526167831,IL,תל אביב - יפו,NONE,,,0,2,108.64038153491292
2026-05-11 22:18:43,19741,אלנבי,5,0,-1,95,700589628,1778548387244,1778526167841,IL,תל אביב - יפו,NONE,,פינסקר,0,2,95.24242765792431
2026-05-11 23:30:35,20500,שריד,5,0,-1,33,696368000,1778552586092,1778461170362,IL,תל אביב - יפו,NONE,,החיטה,0,1,32.99566116509199
2026-05-11 23:30:35,20501,שביל המפעל,5,0,-1,87,666105790,1778552586108,1777794428827,IL,תל אביב - יפו,NONE,,,0,1,86.93544559014383
2026-05-11 23:30:35,20502,אלנבי,5,0,-1,133,643684936,1778552586116,1777192634708,IL,תל אביב - יפו,NONE,,מונטיפיורי,0,2,132.87960753972357
2026-05-11 23:30:35,20503,מנהרת הסיטי,5,0,-1,24,696368028,1778552586122,1778461170785,IL,גבעתיים,NONE,,אריאל שרון,0,1,23.823608255326832
2026-05-11 23:30:35,20504,,5,0,-1,13,646139560,1778552586129,1777255364403,IL,תל אביב - יפו,NONE,,שטרית,0,1,12.750098038838031
2026-05-11 23:30:35,20505,ליסין,5,0,-1,125,700385166,1778552586135,1778518937094,IL,תל אביב - יפו,NONE,,קליי,0,1,124.58063026131157
2026-05-11 23:30:35,20506,שריד,5,0,-1,23,696366000,1778552586142,1778461170491,IL,תל אביב - יפו,NONE,,נבטים,0,1,22.849299770669653
2026-05-11 23:30:35,20507,אלנבי,5,0,-1,20,643684458,1778552586147,1777192633106,IL,תל אביב - יפו,NONE,,רוטשילד,0,2,20.130002484754744
2026-05-11 23:30:35,20508,,5,0,-1,331,643685988,1778552586152,1777192633912,IL,בני ברק,NONE,,רח’ 600,0,2,330.78982632396867
2026-05-11 23:30:35,20509,שריד,5,0,-1,4,696366012,1778552586158,1778461170954,IL,תל אביב - יפו,NONE,,,0,1,4.320300916258285
2026-05-11 23:30:35,20510,לסקוב חיים,5,0,-1,94,643685916,1778552586162,1777192633778,IL,תל אביב - יפו,NONE,,יהודה הלוי,0,1,94.02979400842023
2026-05-11 23:30:35,20511,העליה,5,0,-1,91,643683860,1778552586167,1777192566644,IL,תל אביב - יפו,NONE,,י.ל. פרץ,0,2,90.56486289328049
2026-05-11 23:30:35,20512,בצלאל,4,4.54,123,173,700997506,1778552586172,1778541724933,IL,רמת גן,NONE,,,1.2611111402511597,1,173.59395015839544
2026-05-11 23:30:35,20513,אלנבי,5,0,-1,92,643684886,1778552586179,1777192634272,IL,תל אביב - יפו,NONE,,ביאליק,0,2,91.58055033669966
2026-05-11 23:30:35,20514,אלנבי,5,0,-1,62,694108946,1778552586184,1778404183263,IL,תל אביב - יפו,NONE,,בית השואבה,0,2,62.44255119618467
2026-05-11 23:30:35,20515,בן גוריון,5,0,-1,5,667340702,1778552586189,1777818046718,IL,תל אביב - יפו,NONE,,,0,2,4.845203813897245
2026-05-11 23:30:35,20516,אלנבי,5,0,-1,88,643687940,1778552586194,1777192634373,IL,תל אביב - יפו,NONE,,לילינבלום,0,2,88.41571183924933
2026-05-11 23:30:35,20517,העליה,5,0,-1,55,643683894,1778552586198,1777192563188,IL,תל אביב - יפו,NONE,,הקונגרס,0,2,55.311120944846344
2026-05-11 23:30:35,20518,מנהרת הסיטי,5,0,-1,31,643687978,1778552586202,1777192634722,IL,גבעתיים,NONE,,,0,1,30.458033988906507
